PASSENGERS,Passenger Miles,CARRIER_NAME-ORIGIN_CITY_NAME-DEST_CITY_NAME,CARRIER_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,DEST_LATITUDE,DEST_LONGITUDE
197104,44151296,"Alaska Airlines Inc.-Seattle, WA-Spokane, WA Total Total",Alaska Airlines Inc.,"Seattle, WA","Spokane, WA",47.6038321,-122.330062,47.6571934,-117.42351
197070,65821380,"American Airlines Inc.-Minneapolis, MN-Chicago, IL Total Total",American Airlines Inc.,"Minneapolis, MN","Chicago, IL",44.9772995,-93.2654692,41.8755616,-87.6244212
197038,283340644,"American Airlines Inc.-San Jose, CA-Dallas/Fort Worth, TX Total Total",American Airlines Inc.,"San Jose, CA","Dallas/Fort Worth, TX",37.3361663,-121.890591,32.8369894,-97.033926
197005,72694845,"Southwest Airlines Co.-Burbank, CA-Phoenix, AZ Total Total",Southwest Airlines Co.,"Burbank, CA","Phoenix, AZ",34.1812089,-118.307201,33.4484367,-112.074141
196967,149891887,"American Airlines Inc.-Dallas/Fort Worth, TX-Indianapolis, IN Total Total",American Airlines Inc.,"Dallas/Fort Worth, TX","Indianapolis, IN",32.8369894,-97.033926,39.7683331,-86.1583502
196838,34446650,"American Airlines Inc.-Dallas/Fort Worth, TX-Oklahoma City, OK Total Total",American Airlines Inc.,"Dallas/Fort Worth, TX","Oklahoma City, OK",32.8369894,-97.033926,35.4729886,-97.5170536
196834,411383060,"Aeromexico-Mexico City, Mexico-New York, NY Total Total",Aeromexico,"Mexico City, Mexico","New York, NY",19.3207722,-99.1514678,40.7127281,-74.0060152
196675,149669675,"American Airlines Inc.-Indianapolis, IN-Dallas/Fort Worth, TX Total Total",American Airlines Inc.,"Indianapolis, IN","Dallas/Fort Worth, TX",39.7683331,-86.1583502,32.8369894,-97.033926
196666,66079776,"Porter Airlines, Inc.-Newark, NJ-Toronto, Canada Total Total","Porter Airlines, Inc.","Newark, NJ","Toronto, Canada",40.735657,-74.1723667,43.6534817,-79.3839347
196628,87892716,"Virgin America-San Diego, CA-San Francisco, CA Total Total",Virgin America,"San Diego, CA","San Francisco, CA",32.7174202,-117.162772,37.7792588,-122.4193286
196526,127152322,"Southwest Airlines Co.-Sacramento, CA-Phoenix, AZ Total Total",Southwest Airlines Co.,"Sacramento, CA","Phoenix, AZ",38.5810606,-121.493895,33.4484367,-112.074141
196230,55533090,"Southwest Airlines Co.-Chicago, IL-Columbus, OH Total Total",Southwest Airlines Co.,"Chicago, IL","Columbus, OH",41.8755616,-87.6244212,39.9622601,-83.0007065
195880,121641480,"Southwest Airlines Co.-Phoenix, AZ-San Jose, CA Total Total",Southwest Airlines Co.,"Phoenix, AZ","San Jose, CA",33.4484367,-112.074141,37.3361663,-121.890591
195753,336890913,"Alaska Airlines Inc.-Seattle, WA-Chicago, IL Total Total",Alaska Airlines Inc.,"Seattle, WA","Chicago, IL",47.6038321,-122.330062,41.8755616,-87.6244212
195679,133061720,"Southwest Airlines Co.-Minneapolis, MN-Denver, CO Total Total",Southwest Airlines Co.,"Minneapolis, MN","Denver, CO",44.9772995,-93.2654692,39.7392364,-104.984862
195631,168438291,"Southwest Airlines Co.-Philadelphia, PA-Orlando, FL Total Total",Southwest Airlines Co.,"Philadelphia, PA","Orlando, FL",39.9527237,-75.1635262,28.5421109,-81.3790304
195544,165821312,"American Airlines Inc.-Santo Domingo, Dominican Republic-Miami, FL Total Total",American Airlines Inc.,"Santo Domingo, Dominican Republic","Miami, FL",18.4801972,-69.942111,25.7741728,-80.19362
195269,168126609,"Southwest Airlines Co.-Orlando, FL-Philadelphia, PA Total Total",Southwest Airlines Co.,"Orlando, FL","Philadelphia, PA",28.5421109,-81.3790304,39.9527237,-75.1635262
195124,1339916508,"Etihad Airways-New York, NY-Abu Dhabi, United Arab Emirates Total Total",Etihad Airways,"New York, NY","Abu Dhabi, United Arab Emirates",40.7127281,-74.0060152,24.4538352,54.3774014
195081,211662885,"American Airlines Inc.-Newark, NJ-Miami, FL Total Total",American Airlines Inc.,"Newark, NJ","Miami, FL",40.735657,-74.1723667,25.7741728,-80.19362
194912,716691424,"British Airways Plc-Washington, DC-London, United Kingdom Total Total",British Airways Plc,"Washington, DC","London, United Kingdom",38.8950368,-77.0365427,51.4893335,-0.1440551
194783,44020958,"US Airways Inc.-Atlanta, GA-Charlotte, NC Total Total",US Airways Inc.,"Atlanta, GA","Charlotte, NC",33.7544657,-84.3898151,35.2272086,-80.8430827
194578,290115798,"Southwest Airlines Co.-Denver, CO-Baltimore, MD Total Total",Southwest Airlines Co.,"Denver, CO","Baltimore, MD",39.7392364,-104.984862,39.2908816,-76.610759
194167,1127333602,"Lufthansa German Airlines-Frankfurt, Germany-Los Angeles, CA Total Total",Lufthansa German Airlines,"Frankfurt, Germany","Los Angeles, CA",50.1106444,8.6820917,34.0536909,-118.242766
194021,1319148779,"China Airlines Ltd.-Taipei, Taiwan-Los Angeles, CA Total Total",China Airlines Ltd.,"Taipei, Taiwan","Los Angeles, CA",25.0375198,121.5636796,34.0536909,-118.242766
193815,337044285,"United Air Lines Inc.-Portland, OR-Chicago, IL Total Total",United Air Lines Inc.,"Portland, OR","Chicago, IL",45.5202471,-122.674194,41.8755616,-87.6244212
193755,166823055,"Southwest Airlines Co.-Chicago, IL-Boston, MA Total Total",Southwest Airlines Co.,"Chicago, IL","Boston, MA",41.8755616,-87.6244212,42.3554334,-71.060511
193422,164021856,"American Airlines Inc.-Miami, FL-Santo Domingo, Dominican Republic Total Total",American Airlines Inc.,"Miami, FL","Santo Domingo, Dominican Republic",25.7741728,-80.19362,18.4801972,-69.942111
193307,45097436,"Mesa Airlines Inc.-Houston, TX-Dallas/Fort Worth, TX Total Total",Mesa Airlines Inc.,"Houston, TX","Dallas/Fort Worth, TX",29.7589382,-95.3676974,32.8369894,-97.033926
192934,71192646,"Southwest Airlines Co.-Phoenix, AZ-Burbank, CA Total Total",Southwest Airlines Co.,"Phoenix, AZ","Burbank, CA",33.4484367,-112.074141,34.1812089,-118.307201
192813,259526298,"United Air Lines Inc.-Houston, TX-Santa Ana, CA Total Total",United Air Lines Inc.,"Houston, TX","Santa Ana, CA",29.7589382,-95.3676974,33.7494951,-117.873221
192747,64762992,"Porter Airlines, Inc.-Toronto, Canada-Newark, NJ Total Total","Porter Airlines, Inc.","Toronto, Canada","Newark, NJ",43.6534817,-79.3839347,40.735657,-74.1723667
192250,207822250,"Air Canada rouge LP-Vancouver, Canada-Los Angeles, CA Total Total",Air Canada rouge LP,"Vancouver, Canada","Los Angeles, CA",49.2608724,-123.113952,34.0536909,-118.242766
192055,68563635,"Westjet-Toronto, Canada-New York, NY Total Total",Westjet,"Toronto, Canada","New York, NY",43.6534817,-79.3839347,40.7127281,-74.0060152
191882,207424442,"Air Canada rouge LP-Los Angeles, CA-Vancouver, Canada Total Total",Air Canada rouge LP,"Los Angeles, CA","Vancouver, Canada",34.0536909,-118.242766,49.2608724,-123.113952
191840,162296640,"Southwest Airlines Co.-Denver, CO-Santa Ana, CA Total Total",Southwest Airlines Co.,"Denver, CO","Santa Ana, CA",39.7392364,-104.984862,33.7494951,-117.873221
191719,114839681,"US Airways Inc.-Charlotte, NC-Chicago, IL Total Total",US Airways Inc.,"Charlotte, NC","Chicago, IL",35.2272086,-80.8430827,41.8755616,-87.6244212
191622,320200362,"Delta Air Lines Inc.-Detroit, MI-Phoenix, AZ Total Total",Delta Air Lines Inc.,"Detroit, MI","Phoenix, AZ",42.3315509,-83.0466403,33.4484367,-112.074141
191477,196072448,"Southwest Airlines Co.-Seattle, WA-Denver, CO Total Total",Southwest Airlines Co.,"Seattle, WA","Denver, CO",47.6038321,-122.330062,39.7392364,-104.984862
191339,329294419,"Alaska Airlines Inc.-Chicago, IL-Seattle, WA Total Total",Alaska Airlines Inc.,"Chicago, IL","Seattle, WA",41.8755616,-87.6244212,47.6038321,-122.330062
191247,195836928,"Southwest Airlines Co.-Denver, CO-Seattle, WA Total Total",Southwest Airlines Co.,"Denver, CO","Seattle, WA",39.7392364,-104.984862,47.6038321,-122.330062
190534,82310688,"Delta Air Lines Inc.-Dayton, OH-Atlanta, GA Total Total",Delta Air Lines Inc.,"Dayton, OH","Atlanta, GA",39.7589478,-84.1916069,33.7544657,-84.3898151
190316,327914778,"United Air Lines Inc.-San Diego, CA-Chicago, IL Total Total",United Air Lines Inc.,"San Diego, CA","Chicago, IL",32.7174202,-117.162772,41.8755616,-87.6244212
190250,68680250,"American Airlines Inc.-Baltimore, MD-Charlotte, NC Total Total",American Airlines Inc.,"Baltimore, MD","Charlotte, NC",39.2908816,-76.610759,35.2272086,-80.8430827
190223,119460044,"United Air Lines Inc.-Denver, CO-Las Vegas, NV Total Total",United Air Lines Inc.,"Denver, CO","Las Vegas, NV",39.7392364,-104.984862,36.1674263,-115.1484131
189687,193480740,"Southwest Airlines Co.-Phoenix, AZ-Houston, TX Total Total",Southwest Airlines Co.,"Phoenix, AZ","Houston, TX",33.4484367,-112.074141,29.7589382,-95.3676974
189667,117783207,"Southwest Airlines Co.-San Jose, CA-Phoenix, AZ Total Total",Southwest Airlines Co.,"San Jose, CA","Phoenix, AZ",37.3361663,-121.890591,33.4484367,-112.074141
189614,203266208,"Southwest Airlines Co.-Orlando, FL-Providence, RI Total Total",Southwest Airlines Co.,"Orlando, FL","Providence, RI",28.5421109,-81.3790304,41.8239891,-71.4128343
189535,163189635,"Southwest Airlines Co.-Boston, MA-Chicago, IL Total Total",Southwest Airlines Co.,"Boston, MA","Chicago, IL",42.3554334,-71.060511,41.8755616,-87.6244212
189510,306248160,"American Airlines Inc.-Dallas/Fort Worth, TX-Portland, OR Total Total",American Airlines Inc.,"Dallas/Fort Worth, TX","Portland, OR",32.8369894,-97.033926,45.5202471,-122.674194
189370,254892020,"United Air Lines Inc.-Santa Ana, CA-Houston, TX Total Total",United Air Lines Inc.,"Santa Ana, CA","Houston, TX",33.7494951,-117.873221,29.7589382,-95.3676974
189349,327195072,"Southwest Airlines Co.-San Diego, CA-Chicago, IL Total Total",Southwest Airlines Co.,"San Diego, CA","Chicago, IL",32.7174202,-117.162772,41.8755616,-87.6244212
189271,224096801,"Southwest Airlines Co.-Washington, DC-Dallas, TX Total Total",Southwest Airlines Co.,"Washington, DC","Dallas, TX",38.8950368,-77.0365427,32.7762719,-96.7968559
189258,28577958,"Delta Air Lines Inc.-Atlanta, GA-Huntsville, AL Total Total",Delta Air Lines Inc.,"Atlanta, GA","Huntsville, AL",33.7544657,-84.3898151,34.729847,-86.5859011
189101,103436557,"Southwest Airlines Co.-Atlanta, GA-Washington, DC Total Total",Southwest Airlines Co.,"Atlanta, GA","Washington, DC",33.7544657,-84.3898151,38.8950368,-77.0365427
188917,235390582,"Southwest Airlines Co.-Dallas, TX-Los Angeles, CA Total Total",Southwest Airlines Co.,"Dallas, TX","Los Angeles, CA",32.7762719,-96.7968559,34.0536909,-118.242766
188751,181955757,"American Airlines Inc.-Miami, FL-Houston, TX Total Total",American Airlines Inc.,"Miami, FL","Houston, TX",25.7741728,-80.19362,29.7589382,-95.3676974
188070,84443430,"US Airways Inc.-Philadelphia, PA-Charlotte, NC Total Total",US Airways Inc.,"Philadelphia, PA","Charlotte, NC",39.9527237,-75.1635262,35.2272086,-80.8430827
187995,314139645,"Delta Air Lines Inc.-Phoenix, AZ-Detroit, MI Total Total",Delta Air Lines Inc.,"Phoenix, AZ","Detroit, MI",33.4484367,-112.074141,42.3315509,-83.0466403
187634,42405284,"US Airways Inc.-Charlotte, NC-Atlanta, GA Total Total",US Airways Inc.,"Charlotte, NC","Atlanta, GA",35.2272086,-80.8430827,33.7544657,-84.3898151
187564,222075608,"Southwest Airlines Co.-Dallas, TX-Washington, DC Total Total",Southwest Airlines Co.,"Dallas, TX","Washington, DC",32.7762719,-96.7968559,38.8950368,-77.0365427
187358,158504868,"Southwest Airlines Co.-Santa Ana, CA-Denver, CO Total Total",Southwest Airlines Co.,"Santa Ana, CA","Denver, CO",33.7494951,-117.873221,39.7392364,-104.984862
187328,250457536,"Compania Panamena (Copa)-Panama City, Panama-Orlando, FL Total Total",Compania Panamena (Copa),"Panama City, Panama","Orlando, FL",8.9714493,-79.5341802,28.5421109,-81.3790304
187318,52449040,"US Airways Inc.-Philadelphia, PA-Boston, MA Total Total",US Airways Inc.,"Philadelphia, PA","Boston, MA",39.9527237,-75.1635262,42.3554334,-71.060511
187258,430774249,"American Airlines Inc.-Los Angeles, CA-Washington, DC Total Total",American Airlines Inc.,"Los Angeles, CA","Washington, DC",34.0536909,-118.242766,38.8950368,-77.0365427
187093,28251043,"Delta Air Lines Inc.-Huntsville, AL-Atlanta, GA Total Total",Delta Air Lines Inc.,"Huntsville, AL","Atlanta, GA",34.729847,-86.5859011,33.7544657,-84.3898151
187086,76518174,"Delta Air Lines Inc.-Baltimore, MD-Detroit, MI Total Total",Delta Air Lines Inc.,"Baltimore, MD","Detroit, MI",39.2908816,-76.610759,42.3315509,-83.0466403
186866,39947490,"American Airlines Inc.-New York, NY-Washington, DC Total Total",American Airlines Inc.,"New York, NY","Washington, DC",40.7127281,-74.0060152,38.8950368,-77.0365427
186649,1269026551,"China Airlines Ltd.-Los Angeles, CA-Taipei, Taiwan Total Total",China Airlines Ltd.,"Los Angeles, CA","Taipei, Taiwan",34.0536909,-118.242766,25.0375198,121.5636796
186629,169645761,"Southwest Airlines Co.-Denver, CO-Sacramento, CA Total Total",Southwest Airlines Co.,"Denver, CO","Sacramento, CA",39.7392364,-104.984862,38.5810606,-121.493895
186354,232756146,"JetBlue Airways-Boston, MA-Fort Myers, FL Total Total",JetBlue Airways,"Boston, MA","Fort Myers, FL",42.3554334,-71.060511,26.640628,-81.8723084
186310,111599690,"US Airways Inc.-Chicago, IL-Charlotte, NC Total Total",US Airways Inc.,"Chicago, IL","Charlotte, NC",41.8755616,-87.6244212,35.2272086,-80.8430827
186304,190030080,"Southwest Airlines Co.-Houston, TX-Phoenix, AZ Total Total",Southwest Airlines Co.,"Houston, TX","Phoenix, AZ",29.7589382,-95.3676974,33.4484367,-112.074141
186175,184499425,"United Air Lines Inc.-Denver, CO-Portland, OR Total Total",United Air Lines Inc.,"Denver, CO","Portland, OR",39.7392364,-104.984862,45.5202471,-122.674194
186066,179367624,"American Airlines Inc.-Houston, TX-Miami, FL Total Total",American Airlines Inc.,"Houston, TX","Miami, FL",29.7589382,-95.3676974,25.7741728,-80.19362
185920,67117120,"American Airlines Inc.-Charlotte, NC-Baltimore, MD Total Total",American Airlines Inc.,"Charlotte, NC","Baltimore, MD",35.2272086,-80.8430827,39.2908816,-76.610759
185825,199204400,"Southwest Airlines Co.-Providence, RI-Orlando, FL Total Total",Southwest Airlines Co.,"Providence, RI","Orlando, FL",41.8239891,-71.4128343,28.5421109,-81.3790304
185676,169336512,"American Airlines Inc.-Houston, TX-Charlotte, NC Total Total",American Airlines Inc.,"Houston, TX","Charlotte, NC",29.7589382,-95.3676974,35.2272086,-80.8430827
185598,157572702,"Southwest Airlines Co.-Orlando, FL-Houston, TX Total Total",Southwest Airlines Co.,"Orlando, FL","Houston, TX",28.5421109,-81.3790304,29.7589382,-95.3676974
185574,84065022,"Delta Air Lines Inc.-Detroit, MI-Philadelphia, PA Total Total",Delta Air Lines Inc.,"Detroit, MI","Philadelphia, PA",42.3315509,-83.0466403,39.9527237,-75.1635262
185457,117116079,"US Airways Inc.-Fort Lauderdale, FL-Charlotte, NC Total Total",US Airways Inc.,"Fort Lauderdale, FL","Charlotte, NC",26.1223084,-80.1433786,35.2272086,-80.8430827
185358,299538528,"American Airlines Inc.-Portland, OR-Dallas/Fort Worth, TX Total Total",American Airlines Inc.,"Portland, OR","Dallas/Fort Worth, TX",45.5202471,-122.674194,32.8369894,-97.033926
185148,168854976,"American Airlines Inc.-Charlotte, NC-Houston, TX Total Total",American Airlines Inc.,"Charlotte, NC","Houston, TX",35.2272086,-80.8430827,29.7589382,-95.3676974
184977,39541045,"American Airlines Inc.-Washington, DC-New York, NY Total Total",American Airlines Inc.,"Washington, DC","New York, NY",38.8950368,-77.0365427,40.7127281,-74.0060152
184964,264683484,"American Airlines Inc.-Dallas/Fort Worth, TX-Sacramento, CA Total Total",American Airlines Inc.,"Dallas/Fort Worth, TX","Sacramento, CA",32.8369894,-97.033926,38.5810606,-121.493895
184855,321462845,"United Air Lines Inc.-Chicago, IL-Portland, OR Total Total",United Air Lines Inc.,"Chicago, IL","Portland, OR",41.8755616,-87.6244212,45.5202471,-122.674194
184787,58250839,"United Air Lines Inc.-Chicago, IL-Cleveland, OH Total Total",United Air Lines Inc.,"Chicago, IL","Cleveland, OH",41.8755616,-87.6244212,41.4996574,-81.6936772
184715,83675895,"Delta Air Lines Inc.-Philadelphia, PA-Detroit, MI Total Total",Delta Air Lines Inc.,"Philadelphia, PA","Detroit, MI",39.9527237,-75.1635262,42.3315509,-83.0466403
184508,1261665704,"Air China-Beijing, China-New York, NY Total Total",Air China,"Beijing, China","New York, NY",40.190632,116.412144,40.7127281,-74.0060152
184374,263839194,"American Airlines Inc.-Sacramento, CA-Dallas/Fort Worth, TX Total Total",American Airlines Inc.,"Sacramento, CA","Dallas/Fort Worth, TX",38.5810606,-121.493895,32.8369894,-97.033926
184303,51604840,"US Airways Inc.-Boston, MA-Philadelphia, PA Total Total",US Airways Inc.,"Boston, MA","Philadelphia, PA",42.3554334,-71.060511,39.9527237,-75.1635262
184075,381955625,"American Airlines Inc.-Phoenix, AZ-Philadelphia, PA Total Total",American Airlines Inc.,"Phoenix, AZ","Philadelphia, PA",33.4484367,-112.074141,39.9527237,-75.1635262
184021,209599919,"Southwest Airlines Co.-Kansas City, MO-Las Vegas, NV Total Total",Southwest Airlines Co.,"Kansas City, MO","Las Vegas, NV",39.100105,-94.5781416,36.1674263,-115.1484131
183525,219679425,"JetBlue Airways-Boston, MA-West Palm Beach/Palm Beach, FL Total Total",JetBlue Airways,"Boston, MA","West Palm Beach/Palm Beach, FL",42.3554334,-71.060511,26.715364,-80.0532942
183522,100386508,"Southwest Airlines Co.-Washington, DC-Atlanta, GA Total Total",Southwest Airlines Co.,"Washington, DC","Atlanta, GA",38.8950368,-77.0365427,33.7544657,-84.3898151
183511,79276752,"Delta Air Lines Inc.-Atlanta, GA-Dayton, OH Total Total",Delta Air Lines Inc.,"Atlanta, GA","Dayton, OH",33.7544657,-84.3898151,39.7589478,-84.1916069
183461,73751322,"Southwest Airlines Co.-Pittsburgh, PA-Chicago, IL Total Total",Southwest Airlines Co.,"Pittsburgh, PA","Chicago, IL",40.4416941,-79.9900861,41.8755616,-87.6244212
183277,181627507,"Southwest Airlines Co.-Denver, CO-Portland, OR Total Total",Southwest Airlines Co.,"Denver, CO","Portland, OR",39.7392364,-104.984862,45.5202471,-122.674194
183030,723517590,"British Airways Plc-London, United Kingdom-Chicago, IL Total Total",British Airways Plc,"London, United Kingdom","Chicago, IL",51.4893335,-0.1440551,41.8755616,-87.6244212
182858,139154938,"Delta Air Lines Inc.-Atlanta, GA-Oklahoma City, OK Total Total",Delta Air Lines Inc.,"Atlanta, GA","Oklahoma City, OK",33.7544657,-84.3898151,35.4729886,-97.5170536
182758,40206760,"Southwest Airlines Co.-Baltimore, MD-Islip, NY Total Total",Southwest Airlines Co.,"Baltimore, MD","Islip, NY",39.2908816,-76.610759,40.7300685,-73.2107266
182627,228101123,"JetBlue Airways-Fort Myers, FL-Boston, MA Total Total",JetBlue Airways,"Fort Myers, FL","Boston, MA",26.640628,-81.8723084,42.3554334,-71.060511
182623,218599731,"JetBlue Airways-West Palm Beach/Palm Beach, FL-Boston, MA Total Total",JetBlue Airways,"West Palm Beach/Palm Beach, FL","Boston, MA",26.715364,-80.0532942,42.3554334,-71.060511
182604,808022700,"American Airlines Inc.-Miami, FL-London, United Kingdom Total Total",American Airlines Inc.,"Miami, FL","London, United Kingdom",25.7741728,-80.19362,51.4893335,-0.1440551
182520,169013520,"American Airlines Inc.-Dallas/Fort Worth, TX-Columbus, OH Total Total",American Airlines Inc.,"Dallas/Fort Worth, TX","Columbus, OH",32.8369894,-97.033926,39.9622601,-83.0007065
182490,243989130,"Compania Panamena (Copa)-Orlando, FL-Panama City, Panama Total Total",Compania Panamena (Copa),"Orlando, FL","Panama City, Panama",28.5421109,-81.3790304,8.9714493,-79.5341802
